Codigo_do_alimento; Descricao_do_alimento ;Tipo;Codigo_da_preparacao;Descricao_da_preparacao;Colesterol_(mg);AG_Saturados_(g);AG_Mono _(g);AG_Poli_(g);AG_Linoleico_(g);AG_Linolenico_(g);AG_Trans_total_(g);Acucar_total_(g);Acucar_de_adicao_(g)
8104601;Carne salgada nao especificada;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;100;10.5;8.3;0.4;0.24;0.08;0.93;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;4;Assado(a);100;10.5;8.3;0.4;0.24;0.08;0.93;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;5;Frito(a);94;10.8;9.16;3.82;3.27;0.48;0.03;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;7;Refogado(a);94;10.8;9.16;3.82;3.27;0.48;0.03;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;8;Molho vermelho;80;8.41;6.65;0.33;0.21;0.06;0;0.85;0
8104601;Carne salgada nao especificada;Carnes industrializadas;99;Nao se aplica;100;10.5;8.3;0.4;0.24;0.08;0.93;0;0
8104904;Mini chicken empanado;Carnes industrializadas;2;Cozido(a);39.84;3.62;7.43;2.57;2.34;0.14;3.01;0.14;0
8104904;Mini chicken empanado;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;39.84;3.62;7.43;2.57;2.34;0.14;3.01;0.14;0
8104904;Mini chicken empanado;Carnes industrializadas;4;Assado(a);39.84;3.62;7.43;2.57;2.34;0.14;3.01;0.14;0
8104904;Mini chicken empanado;Carnes industrializadas;5;Frito(a);39.84;3.62;7.43;2.57;2.34;0.14;3.01;0.14;0
8104904;Mini chicken empanado;Carnes industrializadas;6;Empanado(a)/a milanesa;39.84;3.62;7.43;2.57;2.34;0.14;3.01;0.14;0
8105001;Mortadela light;Carnes industrializadas;99;Nao se aplica;79;5.46;7.55;3.05;2.79;0.22;0.11;0.46;0.46
8105201;Salsicha no varejo light;Carnes industrializadas;5;Frito(a);44;3.69;4.75;0.94;0.8;0.13;0.19;3.63;4.4
8105401;Salame light;Carnes industrializadas;99;Nao se aplica;51.52;2.47;3.51;1.98;1.72;0.08;0.19;0.5;0.5
8105501;Blanquet de peru light;Carnes industrializadas;99;Nao se aplica;37.61;1.04;1.34;0.71;0.58;0.03;0.11;2.8;1.56
8105701;Hamburguer nao especificado light;Carnes industrializadas;99;Nao se aplica;78.2;3.49;3.46;0.35;0.25;0.04;0.37;0;0
8200101;Refrigerante de cola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10.56;9.53
8200102;Cocacola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10.56;9.53
8200202;Fanta laranja tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;12.03;12.3
8200208;Sukita tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;12.03;12.3
8200301;Refrigerante de guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10;10
8200302;Guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10;10
8200407;Sprit refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8200505;Fanta uva tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;12.03;12.3
8200701;Refrigerante de cola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8200702;Cocacola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8200801;Refrigerante de cola diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8200902;Minuano tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8201104;Mate tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8201202;Bidu tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10;10
8201502;Fanta laranja light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8201601;Refrigerante de guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8201602;Guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8201802;Tubaina tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10;10
8201902;Tubaina light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8202001;Caldo de cana;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.83;19.97
8202002;Garapa;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.83;19.97
8202101;agua de coco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.18;0.01;0;0;0;0;1.49;0
8202402;Qsuco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;3.81;3.81
8202403;Qrefresko;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;3.81;3.81
8202602;Nescafe;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.2;0.04;0.2;0.18;0.02;0;0.48;0
8202803;Ervamate;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8202804;Chimarrao;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8202805;Terere;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8203401;Levedo de cerveja;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.2;0.72;0;0;0;0;13.54;1
8203501;Refrigerante nao especificado;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10.56;9.53
8203603;Cevada em po;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.24;0.15;0.56;0.51;0.06;0;1.3;0
8204503;Chocomilk ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;12.05;2.11;0.99;0.12;0.08;0.05;0.12;10.14;5.09
8204902;agua tonica tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8205201;Cha diet (preto. camomila. ervacidreira. capimlimao. etc.) ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.34;0.36
8205402;Paraguai refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10;10
8205803;Gatorade;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;5.9;5.9
8205901;Bebida energetica;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;10.14;10.15
8206301;Cha (preto. camomila. ervacidreira. capimlimao. etc.);Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8206402;Cafe soluvel capuccino ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.79;0;0;0;0;0;4.35;4.67
8207401;Refrigerante de guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8207402;Guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8207601;Refrigerante de limao diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8207705;Fanta uva light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8208104;Mate light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8209002;agua tonica light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8209102;Paraguai refrigerante light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8211002;Qsuco light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;3.81;3.81
8211003;Qrefresko light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;3.81;3.81
8211102;Qsuco diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;3.81;3.81
8212401;Cafe capuccino soluvel light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.94;0;0;0;0;0;0.18;0.32
8212501;Cafe capuccino soluvel diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.94;0;0;0;0;0;0.18;0.32
8212902;agua tonica diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8212906;Refrigerante de quinino dietetico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;9.07;10.14
8213003;Cha mate organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8213004;Chimarrao organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0.06;0
8213601;Suco de clorofila;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0.01;0;0.01;0;0.07;0
8273902;Cafe com farinha;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0.05;0.06;0;0.02;0.01;0;0;0
8300101;Cerveja (com ou sem alcool);Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8300201;Chopp;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8300301;Aguardente;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8300302;Cachaca;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8300501;Batida de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;0;3.23;0.16;0.06;0.05;0.01;0;20.78;15.74
8300701;Rum;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8300801;Vodka;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8301001;Uisque;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8301002;Whisky;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8301201;Champanhe;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.07;0
8301202;Sidra champanhe;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.07;0
8301501;Martini;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.01;0
8301601;Conhaque;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8301701;Drink dreher;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8301901;Licor de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;28.27;0
8302409;Cajuina;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8302415;Vinho;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.02;0
8302416;Catuaba;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8302901;Coquetel de frutas;Bebidas alcoolicas;99;Nao se aplica;0;3.23;0.16;0.06;0.05;0.01;0;20.78;15.74
8303101;Caipirinha;Bebidas alcoolicas;99;Nao se aplica;0;0.01;0;0.02;0.02;0.01;0;32.08;36.21
8303501;Bebida alcoolica ;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8303615;Vinho organico;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.02;0
8304301;Cerveja (com ou sem alcool) light;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0.09;0
8304502;Caxiri (aguardente de mandioca);Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8400101;Azeite de oliva;oleos e gorduras;99;Nao se aplica;0;13.87;73.28;10.57;9.8;0.76;0.16;0;0
8400301;oleo de soja;oleos e gorduras;99;Nao se aplica;0;15.57;22.67;57.46;50.71;6.76;0.53;0;0
8401801;Banha suina;oleos e gorduras;99;Nao se aplica;95;39.2;45.1;11.2;10.2;1;1.08;0;0
8403001;Banha bovina;oleos e gorduras;99;Nao se aplica;95;28.5;30.45;2.66;1.62;1.04;3.38;0;0
8403201;oleo nao especificado;oleos e gorduras;99;Nao se aplica;0;15.57;22.67;57.46;50.71;6.76;0.53;0;0
8403501;oleo de dende;oleos e gorduras;99;Nao se aplica;0;81.11;11.35;1.59;1.59;0;0.17;0;0
8500201;Salgadinho;Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500202;Pastel (queijo. carne. palmito. etc.);Miscelaneas;99;Nao se aplica;61.19;3.16;4.24;7.28;6.41;0.81;0.07;0.36;0
8500203;Croquete ;Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500205;Coxinha ;Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500206;Empada (queijo. carne. camarao. etc.);Miscelaneas;99;Nao se aplica;17.32;2.71;3.11;1.59;1.46;0.09;0.73;1.22;0
8500207;Rissole  (queijo. carne. camarao. etc.);Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500209;Acaraje;Miscelaneas;99;Nao se aplica;25;9.1;7.8;2.1;2.01;0.12;0;0;0
8500210;Torresmo ;Miscelaneas;99;Nao se aplica;95;11.37;14.78;3.64;3.35;0.26;0.31;0;0
8500211;Quibe ;Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500212;Abara (Bahia);Miscelaneas;99;Nao se aplica;25;9.1;7.8;2.1;2.01;0.12;0;0;0
8500213;Pacoca de carne de sol;Miscelaneas;99;Nao se aplica;47;5.45;4.63;1.91;1.65;0.25;0.02;0;0
8500215;Angu frito;Miscelaneas;99;Nao se aplica;4.2;1.03;0.46;0.14;0.14;0.01;0.06;0.52;0
8500217;Angu de milho ;Miscelaneas;99;Nao se aplica;0;0.03;0.05;0.08;0.08;0;0;0.52;0
8500218;Polenta ;Miscelaneas;99;Nao se aplica;4.2;1.03;0.46;0.14;0.14;0.01;0.06;0.52;0
8500222;Esfirra ;Miscelaneas;99;Nao se aplica;53.94;11.73;4.95;0.86;0.75;0.11;0.66;0.7;0
8500223;Esfirra de carne ;Miscelaneas;99;Nao se aplica;67.24;12.01;6.61;0.88;0.77;0.08;0.97;0.13;0
8500224;Esfirra de queijo ;Miscelaneas;99;Nao se aplica;53.94;11.73;4.95;0.86;0.75;0.11;0.66;0.7;0
8500225;Esfirra de ricota ;Miscelaneas;99;Nao se aplica;41.37;9.42;3.93;0.74;0.67;0.08;0.58;0.47;0
8500226;Esfirra de frango ;Miscelaneas;99;Nao se aplica;42.43;6.61;3.83;1.31;1.19;0.08;0.41;0.46;0
8500227;Enroladinho ;Miscelaneas;99;Nao se aplica;107.65;4.61;5.49;5.37;4.72;0.59;0.43;2.68;1.82
8500228;Bolinho de aipim;Miscelaneas;99;Nao se aplica;15.92;2.91;3.76;5.6;4.94;0.65;0.16;2.75;0
8500232;Bolinho de bacalhau;Miscelaneas;99;Nao se aplica;74.8;2.48;3.48;6.02;5.18;0.66;0.63;0.68;0
8500302;Cachorroquente ;Miscelaneas;99;Nao se aplica;23.59;5.32;6.23;2.22;1.92;0.24;0.65;5.81;5.5
8500303;Hamburguer (sanduiche);Miscelaneas;99;Nao se aplica;23.71;3.29;3.54;1.41;1.2;0.2;0.69;6.24;4.77
8500304;Cheeseburger ;Miscelaneas;99;Nao se aplica;31.98;5.22;4.17;1.36;1.13;0.22;0.7;5.65;4.21
8500305;Eggsburger ;Miscelaneas;99;Nao se aplica;148.59;3.71;4.86;5.95;5.26;0.63;0.41;4.56;3.69
8500307;Bauru ;Miscelaneas;99;Nao se aplica;35.15;4.48;4.18;3.75;3.27;0.48;0.3;2.31;1.8
8500308;Americano;Miscelaneas;99;Nao se aplica;127.5;3.96;4.01;5.17;4.53;0.59;0.29;2.25;1.27
8500313;Mistoquente ou frio ;Miscelaneas;99;Nao se aplica;42.63;6.03;5.15;1.95;1.67;0.27;1.25;1.82;1.46
8500315;Sanduiche de queijo prato;Miscelaneas;99;Nao se aplica;32.11;8.11;5.71;2.35;2.05;0.3;2.11;3.09;2.49
8500316;Sanduiche de salame;Miscelaneas;99;Nao se aplica;22.66;3.98;5.68;2.83;2.57;0.21;1.88;3.16;3.19
8500317;Sanduiche de presunto;Miscelaneas;99;Nao se aplica;24.73;2.53;3.74;5.13;4.54;0.59;0.26;1.93;1.7
8500318;Sanduiche de queijo prato com presunto;Miscelaneas;99;Nao se aplica;42.63;6.03;5.15;1.95;1.67;0.27;1.25;1.82;1.46
8500319;Sanduiche de mortadela;Miscelaneas;99;Nao se aplica;25.62;5.38;7.02;2.87;2.58;0.27;2.05;3.47;4.76
8500320;Sanduiche de queijo minas;Miscelaneas;99;Nao se aplica;32.11;8.11;5.71;2.35;2.05;0.3;2.11;3.09;2.49
8500321;Cheese egg;Miscelaneas;99;Nao se aplica;31.98;5.22;4.17;1.36;1.13;0.22;0.7;5.65;4.21
8500322;Cheese tudo;Miscelaneas;99;Nao se aplica;31.98;5.22;4.17;1.36;1.13;0.22;0.7;5.65;4.21
8500323;Sanduiche natural;Miscelaneas;99;Nao se aplica;26.28;1.96;2.85;5;4.41;0.53;0.37;3.81;3.32
8500401;Suco ;Miscelaneas;99;Nao se aplica;0;0.02;0.03;0.03;0.03;0.01;0;8.12;0
8500402;Suco de abacaxi ;Miscelaneas;99;Nao se aplica;0;0.01;0.01;0.04;0.02;0.02;0;10.03;0
8500403;Suco de acerola ;Miscelaneas;99;Nao se aplica;0;0.07;0.08;0.09;0.05;0.04;0;4.41;0
8500404;Suco de beterraba ;Miscelaneas;99;Nao se aplica;0;0.02;0.01;0.05;0.05;0.01;0;4.71;0
8500405;Suco de cupuacu ;Miscelaneas;99;Nao se aplica;0;0.2;0.1;0.05;0.02;0.05;0;0;0
8500406;Suco de goiaba ;Miscelaneas;99;Nao se aplica;0;0.04;0.01;0.06;0.04;0.02;0;14.81;13.54
8500407;Suco de laranja ;Miscelaneas;99;Nao se aplica;0;0.02;0.03;0.03;0.03;0.01;0;8.12;0
8500408;Suco de laranja com banana ;Miscelaneas;99;Nao se aplica;0;0.04;0.03;0.05;0.03;0.01;0;9.69;0
8500409;Suco de laranja e beterraba ;Miscelaneas;99;Nao se aplica;0;0.02;0.01;0.05;0.05;0.01;0;4.71;0
8500410;Suco de laranja e cenoura ;Miscelaneas;99;Nao se aplica;0;0.02;0.01;0.05;0.05;0.01;0;4.71;0
8500411;Suco de laranja cenoura e beterraba;Miscelaneas;99;Nao se aplica;0;0.02;0.01;0.05;0.05;0.01;0;4.71;0
8500412;Suco de mamao ;Miscelaneas;99;Nao se aplica;0;0.05;0.04;0.04;0.01;0.03;0;10.6;0
8500413;Suco de manga ;Miscelaneas;99;Nao se aplica;0;0.01;0.02;0.01;0;0.01;0;12.42;9.43
8500414;Suco de maracuja ;Miscelaneas;99;Nao se aplica;0;0.02;0.02;0.11;0.11;0;0;11.44;0
8500415;Suco de melao ;Miscelaneas;99;Nao se aplica;0;0.02;0.04;0.05;0.05;0;0;6.58;0
8500416;Suco de morango ;Miscelaneas;99;Nao se aplica;0;0.02;0.01;0.03;0.02;0.01;0;14.45;0
8500417;Suco de pessego ;Miscelaneas;99;Nao se aplica;0;0;0.01;0.01;0.01;0;0;13.24;9.3
8500418;Suco de pessego em calda ;Miscelaneas;99;Nao se aplica;0;0;0.01;0.01;0.01;0;0;13.24;9.3
8500501;Vitamina ;Miscelaneas;99;Nao se aplica;6.87;1.31;0.57;0.15;0.09;0.06;0.08;14.36;7.83
8500503;Vitamina de banana ;Miscelaneas;99;Nao se aplica;6.87;1.31;0.57;0.15;0.09;0.06;0.08;14.36;7.83
8500504;Vitamina de banana com aveia ;Miscelaneas;99;Nao se aplica;6.47;1.29;0.64;0.27;0.21;0.06;0.08;13.59;7.38
8500505;Vitamina de mamao ;Miscelaneas;99;Nao se aplica;7.12;1.34;0.59;0.15;0.09;0.06;0.08;12.43;7.67
8500506;Vitamina de abacate ;Miscelaneas;99;Nao se aplica;6.87;1.75;1.88;0.53;0.46;0.07;0.08;12.02;7.83
8500507;Vitamina de morango ;Miscelaneas;99;Nao se aplica;5.25;0.99;0.44;0.16;0.1;0.07;0.06;12.55;7.83
8500508;Vitamina mista;Miscelaneas;99;Nao se aplica;4.84;0.92;0.4;0.11;0.07;0.04;0.06;14.26;7.75
8500509;Vitamina de maca;Miscelaneas;99;Nao se aplica;6.87;1.29;0.56;0.14;0.09;0.05;0.08;13.85;7.83
8500601;Refresco ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500602;Refresco de caju ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500603;Refresco de groselha ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500604;Refresco de laranja ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500605;Refresco de maracuja ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500606;Refresco de limao;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;10.76;11.87
8500801;Salada ou verdura cozida. exceto de fruta;Miscelaneas;99;Nao se aplica;0;0.05;0.03;0.17;0.07;0.09;0;1.41;0
8500802;Salada de maionese ;Miscelaneas;99;Nao se aplica;56.02;2.72;4.32;8.47;7.52;0.93;0.05;1.2;0.48
8500903;Pizza ;Miscelaneas;99;Nao se aplica;21.88;5.57;3.02;2.1;1.82;0.29;0.18;2.19;0.44
8500904;Lasanha pronta light ;Miscelaneas;99;Nao se aplica;28.56;3.82;2.5;0.34;0.27;0.06;0.27;2.27;0.18
8500905;Nhoque ;Miscelaneas;99;Nao se aplica;70.21;4.52;3.52;4.34;3.81;0.51;0.17;0.66;0
8500906;Caneloni;Miscelaneas;99;Nao se aplica;43.32;2.5;3.07;0.68;0.59;0.07;0.51;2.7;0.19
8500907;Capeleti ;Miscelaneas;99;Nao se aplica;54.49;0.98;0.93;0.31;0.25;0.04;0.06;2.01;0.27
8500909;Ravioli ;Miscelaneas;99;Nao se aplica;54.49;0.98;0.93;0.31;0.25;0.04;0.06;2.01;0.27
8500910;Calzone ;Miscelaneas;99;Nao se aplica;47.3;5.24;3.11;0.7;0.6;0.08;0.2;1.52;0.66
8500913;Panqueca;Miscelaneas;99;Nao se aplica;77.23;4.8;5.14;1.26;1.13;0.09;0.76;1.75;0
8500914;Pizza calabreza;Miscelaneas;99;Nao se aplica;25.03;5.1;3.75;2.46;2.15;0.28;0.15;2.13;0.45
8500915;Pizza mucarela;Miscelaneas;99;Nao se aplica;21.88;5.57;3.02;2.1;1.82;0.29;0.18;2.19;0.44
8500916;Pizza presunto;Miscelaneas;99;Nao se aplica;25.03;5.1;3.75;2.46;2.15;0.28;0.15;2.13;0.45
8500917;Pizza portuguesa;Miscelaneas;99;Nao se aplica;26.19;4.8;4.05;2.02;1.77;0.21;0.24;2.31;0.31
8500919;Macarronada;Miscelaneas;99;Nao se aplica;9.43;0.74;0.83;0.83;0.73;0.09;0.08;1.4;0.16
8501004;Galeto ;Miscelaneas;99;Nao se aplica;88;4.19;5.92;4.45;3.88;0.28;0.46;0;0
8501104;Costela;Miscelaneas;99;Nao se aplica;84;12.01;12.8;1.05;0.7;0.33;1.35;0;0
8501202;Pipoca doce ou salgada ;Miscelaneas;99;Nao se aplica;4.02;5.39;12.23;4.37;4.25;0.12;4.83;29.5;31.71
8501302;Cafe ;Miscelaneas;99;Nao se aplica;0;0;0.02;0;0;0;0;0;0
8501303;Cafe com leite ;Miscelaneas;99;Nao se aplica;5.16;0.96;0.43;0.1;0.06;0.04;0.06;2.71;0
8501304;Cafe tipo expresso;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0.01;0
8501305;Cafe tipo capuccino;Miscelaneas;99;Nao se aplica;0;0.79;0;0;0;0;0;4.35;4.67
8501402;Milho cozido ;Miscelaneas;99;Nao se aplica;0;1.12;1.72;4.01;3.59;0.42;0.03;3.16;0
8501502;Batata palito;Miscelaneas;99;Nao se aplica;0;2.15;3.07;7.85;6.92;0.93;0.07;1.44;0
8501503;Batata palha;Miscelaneas;99;Nao se aplica;0;5.55;7.96;20.3;17.9;2.41;0.19;1.2;0
8501902;Mungunza ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8501903;Canjica ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0;0
8501904;Curau;Miscelaneas;99;Nao se aplica;6.02;1.35;0.89;0.56;0.5;0.06;0.23;7.2;2.08
8502201;Farofa ;Miscelaneas;99;Nao se aplica;0;1.9;2.4;2.5;2.29;0.19;0;0;0
8502301;Mingau (fuba.  aveia. farinha. etc.) ;Miscelaneas;99;Nao se aplica;6.02;1.35;0.89;0.56;0.5;0.06;0.23;7.2;2.08
8502401;Tacaca ;Miscelaneas;99;Nao se aplica;0;0.14;0.12;0.16;0.01;0.01;0;0.16;0
8502501;Bolinho de coco ;Miscelaneas;99;Nao se aplica;152.61;2.78;1.56;0.61;0.53;0.02;0;39.67;37.77
8502701;Risoto;Miscelaneas;99;Nao se aplica;14.14;0.42;0.65;0.7;0.61;0.05;0.02;3.6;3.37
8502801;Vatapa ;Miscelaneas;99;Nao se aplica;40.61;6.63;5.03;2.93;1.89;0.15;0.05;2.29;0.27
8502901;Farofa pronta ;Miscelaneas;99;Nao se aplica;0;1.9;2.4;2.5;2.29;0.19;0;0;0
8503202;Caldo de carne ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0.17;0
8503203;Caldodefeijao ;Miscelaneas;99;Nao se aplica;4.32;0.57;0.74;0.23;0.19;0.03;0.01;1.08;0.82
8503204;Caldo de mocoto ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0.17;0
8503501;Baiao de dois;Miscelaneas;99;Nao se aplica;4;0.6;1;1.5;1.36;0.13;0;0;0
8503801;Churrasco;Miscelaneas;99;Nao se aplica;58;3.42;3.92;0.35;0.24;0.09;0.41;0;0
8504201;Sushi;Miscelaneas;99;Nao se aplica;7.38;0.11;0.1;0.16;0.07;0.02;0;5.68;4.6
8504401;Salada de frutas ;Miscelaneas;99;Nao se aplica;0;0.03;0.01;0.04;0.03;0.01;0;10.26;0
8504501;Sopa (legumes. carne. etc.);Miscelaneas;99;Nao se aplica;3.48;0.31;0.32;0.05;0.04;0.01;0.03;0.23;0
8504801;Salpicao ;Miscelaneas;99;Nao se aplica;114.28;2.68;4.02;6.35;5.58;0.67;0.07;2.91;2.09
8505201;Charuto de repolho;Miscelaneas;99;Nao se aplica;20.79;0.42;0.49;0.1;0.09;0.01;0.05;2.81;0.34
8505401;Arroz a grega ;Miscelaneas;99;Nao se aplica;0;0.28;0.38;0.91;0.81;0.11;0.01;3.04;0.43
8505501;Arrumadinho;Miscelaneas;99;Nao se aplica;19.41;2.97;3.14;1.51;1.3;0.16;0.1;1.03;0.11
