Codigo_do_alimento ;Descricao_do_alimento ;Tipo;Codigo_da_preparacao;Descricao_da_preparacao;Calcio_(mg);Magnesio _(mg);Manganes _(mg);Fosforo_(mg);Ferro _(mg);Sodio_(mg);Sodio _de _adicao _(mg);Potassio_(mg);Cobre _(mg);Zinco_(mg);Selenio_(mcg)
7702602;Almondega ;Enlatados e conservas;99;Nao se aplica;56.01;22.98;0.15;180.27;2.66;153.28;0;278.32;0.1;4.62;20.68
7702603;Kitute bovino;Enlatados e conservas;99;Nao se aplica;8.19;20.01;0;196;2.81;367.77;0;337.06;0.09;5.71;28.3
7702604;Almondega ao molho em conserva;Enlatados e conservas;99;Nao se aplica;56.75;21.77;0.14;156.16;2.16;246.54;307;313.65;0.1;3.4;16.33
7702704;Kitute suino;Enlatados e conservas;99;Nao se aplica;8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702705;Presuntada;Enlatados e conservas;99;Nao se aplica;8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702707;Fiambre ;Enlatados e conservas;1;Cru(a);8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702707;Fiambre ;Enlatados e conservas;2;Cozido(a);8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702707;Fiambre ;Enlatados e conservas;4;Assado(a);8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702707;Fiambre ;Enlatados e conservas;5;Frito(a);8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7702801;Salsicha em conserva;Enlatados e conservas;99;Nao se aplica;17.1;8.37;0.01;75.96;0.58;752.81;0;100.58;0.04;1.04;9.12
7703002;Sardinha em conserva;Enlatados e conservas;99;Nao se aplica;382;39;0.11;490;2.92;505;0;397;0.19;1.31;52.7
7703402;Atum em conserva;Enlatados e conservas;99;Nao se aplica;13;31;0.02;311;1.39;354;0;207;0.07;0.9;76
7703701;Pepino em conserva;Enlatados e conservas;99;Nao se aplica;42;7;0.05;12;0.37;875;0;92;0.03;0.11;0.1
7703902;Pasta de peixe em conserva;Enlatados e conservas;99;Nao se aplica;13;31;0.02;311;1.39;354;0;207;0.07;0.9;76
7704001;Picles;Enlatados e conservas;99;Nao se aplica;42;7;0.05;12;0.37;875;0;92;0.03;0.11;0.1
7705201;Nabo em conserva;Enlatados e conservas;99;Nao se aplica;24.58;10.18;0.13;25.37;0.28;195.3;0;163.65;0.06;0.23;0.85
7705401;Strogonoff ;Enlatados e conservas;99;Nao se aplica;25.13;12.81;0.05;106.16;1.33;354.23;0;198.48;0.1;2.13;15.24
7706001;Salmao em conserva;Enlatados e conservas;99;Nao se aplica;277;34;0.04;365;0.9;399;0;311;0.16;1.09;39.5
7706104;Creme de cebola (sopa desidratada) light;Enlatados e conservas;99;Nao se aplica;59.19;7.77;0.04;43.22;0.16;374.69;0;89.41;0.02;0.22;1.89
7706105;Creme de legumes (sopa desidratada) light;Enlatados e conservas;99;Nao se aplica;6.52;3.03;0.03;6.3;0.07;289.56;0;22.68;0.02;0.05;0.43
7706106;Yakissoba (sopa de legumes desidratada) light;Enlatados e conservas;99;Nao se aplica;7.41;10.7;0.17;30.95;0.67;398.23;0;30.62;0.06;0.28;13.19
7706302;Atum em conserva light;Enlatados e conservas;99;Nao se aplica;11;27;0.01;163;1.53;338;0;237;0.05;0.77;80.4
7800103;Frango inteiro;Aves e ovos  ;1;Cru(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800103;Frango inteiro;Aves e ovos  ;2;Cozido(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800103;Frango inteiro;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800103;Frango inteiro;Aves e ovos  ;4;Assado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800103;Frango inteiro;Aves e ovos  ;5;Frito(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800103;Frango inteiro;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;23.98;0.05;186.8;1.47;82.09;333;227.76;0.07;1.97;26.58
7800103;Frango inteiro;Aves e ovos  ;7;Refogado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800103;Frango inteiro;Aves e ovos  ;8;Molho vermelho;14.6;21.6;0.04;150.8;1.21;170.4;333;244.6;0.08;1.59;19.16
7800103;Frango inteiro;Aves e ovos  ;13;Ensopado;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;1;Cru(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;2;Cozido(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;4;Assado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;5;Frito(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;23.98;0.05;186.8;1.47;82.09;333;227.76;0.07;1.97;26.58
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;7;Refogado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;8;Molho vermelho;14.6;21.6;0.04;150.8;1.21;170.4;333;244.6;0.08;1.59;19.16
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;13;Ensopado;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800301;Parte de galinha ou frango nao especificada;Aves e ovos  ;99;Nao se aplica;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800302;Frango em pedacos;Aves e ovos  ;1;Cru(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800302;Frango em pedacos;Aves e ovos  ;2;Cozido(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800302;Frango em pedacos;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800302;Frango em pedacos;Aves e ovos  ;4;Assado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800302;Frango em pedacos;Aves e ovos  ;5;Frito(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800302;Frango em pedacos;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;23.98;0.05;186.8;1.47;82.09;333;227.76;0.07;1.97;26.58
7800302;Frango em pedacos;Aves e ovos  ;7;Refogado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800302;Frango em pedacos;Aves e ovos  ;8;Molho vermelho;14.6;21.6;0.04;150.8;1.21;170.4;333;244.6;0.08;1.59;19.16
7800302;Frango em pedacos;Aves e ovos  ;9;Molho branco;34.36;20.67;0.03;164.75;1.08;120.6;333;207.92;0.06;1.64;21.27
7800302;Frango em pedacos;Aves e ovos  ;10;Ao alho e oleo;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800302;Frango em pedacos;Aves e ovos  ;11;Com manteiga/oleo;15.64;27.05;0.02;216.64;1.06;92.37;333;247.64;0.05;1.23;24.43
7800302;Frango em pedacos;Aves e ovos  ;13;Ensopado;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800302;Frango em pedacos;Aves e ovos  ;15;Sopa;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7800302;Frango em pedacos;Aves e ovos  ;99;Nao se aplica;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800303;Galinha em pedacos ;Aves e ovos  ;2;Cozido(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800303;Galinha em pedacos ;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800303;Galinha em pedacos ;Aves e ovos  ;4;Assado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800303;Galinha em pedacos ;Aves e ovos  ;5;Frito(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800303;Galinha em pedacos ;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;23.98;0.05;186.8;1.47;82.09;333;227.76;0.07;1.97;26.58
7800303;Galinha em pedacos ;Aves e ovos  ;7;Refogado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800303;Galinha em pedacos ;Aves e ovos  ;8;Molho vermelho;14.6;21.6;0.04;150.8;1.21;170.4;333;244.6;0.08;1.59;19.16
7800303;Galinha em pedacos ;Aves e ovos  ;9;Molho branco;34.36;20.67;0.03;164.75;1.08;120.6;333;207.92;0.06;1.64;21.27
7800303;Galinha em pedacos ;Aves e ovos  ;13;Ensopado;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800304;Carne de galinha ;Aves e ovos  ;1;Cru(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800304;Carne de galinha ;Aves e ovos  ;2;Cozido(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800304;Carne de galinha ;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800304;Carne de galinha ;Aves e ovos  ;4;Assado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800304;Carne de galinha ;Aves e ovos  ;5;Frito(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800304;Carne de galinha ;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;23.98;0.05;186.8;1.47;82.09;333;227.76;0.07;1.97;26.58
7800304;Carne de galinha ;Aves e ovos  ;7;Refogado(a);15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800304;Carne de galinha ;Aves e ovos  ;8;Molho vermelho;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800304;Carne de galinha ;Aves e ovos  ;9;Molho branco;34.36;20.67;0.03;164.75;1.08;120.6;333;207.92;0.06;1.64;21.27
7800304;Carne de galinha ;Aves e ovos  ;13;Ensopado;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
7800304;Carne de galinha ;Aves e ovos  ;15;Sopa;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7800304;Carne de galinha ;Aves e ovos  ;99;Nao se aplica;15;23;0.02;182;1.26;82;333;223;0.07;1.94;23.9
7800401;Peito de galinha ou frango;Aves e ovos  ;1;Cru(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800401;Peito de galinha ou frango;Aves e ovos  ;2;Cozido(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800401;Peito de galinha ou frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800401;Peito de galinha ou frango;Aves e ovos  ;4;Assado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800401;Peito de galinha ou frango;Aves e ovos  ;5;Frito(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800401;Peito de galinha ou frango;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7800401;Peito de galinha ou frango;Aves e ovos  ;7;Refogado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800401;Peito de galinha ou frango;Aves e ovos  ;8;Molho vermelho;14.6;24.8;0.04;178;1.05;166.4;333;263.8;0.06;1.02;19.56
7800401;Peito de galinha ou frango;Aves e ovos  ;9;Molho branco;34.88;23.91;0.02;192.49;0.92;82.52;333;227.65;0.04;1.07;20.69
7800401;Peito de galinha ou frango;Aves e ovos  ;13;Ensopado;15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800401;Peito de galinha ou frango;Aves e ovos  ;15;Sopa;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7800401;Peito de galinha ou frango;Aves e ovos  ;99;Nao se aplica;15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800402;File de frango;Aves e ovos  ;1;Cru(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800402;File de frango;Aves e ovos  ;2;Cozido(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800402;File de frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800402;File de frango;Aves e ovos  ;4;Assado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800402;File de frango;Aves e ovos  ;5;Frito(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800402;File de frango;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7800402;File de frango;Aves e ovos  ;7;Refogado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800402;File de frango;Aves e ovos  ;8;Molho vermelho;14.6;24.8;0.04;178;1.05;166.4;333;263.8;0.06;1.02;19.56
7800402;File de frango;Aves e ovos  ;9;Molho branco;34.88;23.91;0.02;192.49;0.92;82.52;333;227.65;0.04;1.07;20.69
7800402;File de frango;Aves e ovos  ;10;Ao alho e oleo;15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800402;File de frango;Aves e ovos  ;13;Ensopado;15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800402;File de frango;Aves e ovos  ;99;Nao se aplica;15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800602;Carcaca de galinha ou frango;Aves e ovos  ;2;Cozido(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800602;Carcaca de galinha ou frango;Aves e ovos  ;4;Assado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;24.4
7800602;Carcaca de galinha ou frango;Aves e ovos  ;5;Frito(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800602;Carcaca de galinha ou frango;Aves e ovos  ;7;Refogado(a);15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800602;Carcaca de galinha ou frango;Aves e ovos  ;13;Ensopado;15;27;0.02;216;1.06;77;333;247;0.05;1.23;25.58
7800701;Asa de galinha ou frango;Aves e ovos  ;1;Cru(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7800701;Asa de galinha ou frango;Aves e ovos  ;2;Cozido(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7800701;Asa de galinha ou frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7800701;Asa de galinha ou frango;Aves e ovos  ;4;Assado(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7800701;Asa de galinha ou frango;Aves e ovos  ;5;Frito(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;23.38
7800701;Asa de galinha ou frango;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;19.98;0.05;155.8;1.48;82.09;333;188.76;0.06;1.85;24.88
7800701;Asa de galinha ou frango;Aves e ovos  ;7;Refogado(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;23.38
7800701;Asa de galinha ou frango;Aves e ovos  ;8;Molho vermelho;14.6;18.4;0.04;126;1.22;170.4;333;213.4;0.07;1.5;17.8
7800701;Asa de galinha ou frango;Aves e ovos  ;13;Ensopado;15;19;0.02;151;1.27;82;333;184;0.06;1.82;23.38
7800702;Drumete de galinha ou frango;Aves e ovos  ;2;Cozido(a);30;24;0.02;198;2.29;73;333;282;0.14;4.22;38.6
7800702;Drumete de galinha ou frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;30;24;0.02;198;2.29;73;333;282;0.14;4.22;38.6
7800702;Drumete de galinha ou frango;Aves e ovos  ;4;Assado(a);30;24;0.02;198;2.29;73;333;282;0.14;4.22;38.6
7800702;Drumete de galinha ou frango;Aves e ovos  ;5;Frito(a);30;24;0.02;198;2.29;73;333;282;0.14;4.22;39.78
7800702;Drumete de galinha ou frango;Aves e ovos  ;7;Refogado(a);30;24;0.02;198;2.29;73;333;282;0.14;4.22;39.78
7800702;Drumete de galinha ou frango;Aves e ovos  ;8;Molho vermelho;26.6;22.4;0.04;163.6;2.04;163.2;333;291.8;0.14;3.42;30.92
7800801;Pescoco de galinha ou frango;Aves e ovos  ;2;Cozido(a);21;20;0.02;154;1.42;87;333;210;0.08;2.25;22.5
7800801;Pescoco de galinha ou frango;Aves e ovos  ;4;Assado(a);21;20;0.02;154;1.42;87;333;210;0.08;2.25;22.5
7800801;Pescoco de galinha ou frango;Aves e ovos  ;5;Frito(a);21;20;0.02;154;1.42;87;333;210;0.08;2.25;23.68
7800801;Pescoco de galinha ou frango;Aves e ovos  ;7;Refogado(a);21;20;0.02;154;1.42;87;333;210;0.08;2.25;23.68
7800801;Pescoco de galinha ou frango;Aves e ovos  ;9;Molho branco;39.68;18.31;0.03;142.89;1.21;90.52;333;198.05;0.07;1.89;19.17
7800901;Pe de galinha ou frango;Aves e ovos  ;2;Cozido(a);88;5;0.02;83;0.91;67;333;31;0.1;0.69;3.6
7800901;Pe de galinha ou frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;88;5;0.02;83;0.91;67;333;31;0.1;0.69;3.6
7800901;Pe de galinha ou frango;Aves e ovos  ;4;Assado(a);88;5;0.02;83;0.91;67;333;31;0.1;0.69;3.6
7800901;Pe de galinha ou frango;Aves e ovos  ;5;Frito(a);88;5;0.02;83;0.91;67;333;31;0.1;0.69;4.78
7800901;Pe de galinha ou frango;Aves e ovos  ;7;Refogado(a);88;5;0.02;83;0.91;67;333;31;0.1;0.69;4.78
7800901;Pe de galinha ou frango;Aves e ovos  ;8;Molho vermelho;73;7.2;0.03;71.6;0.93;158.4;333;91;0.11;0.59;2.92
7800901;Pe de galinha ou frango;Aves e ovos  ;13;Ensopado;88;5;0.02;83;0.91;67;333;31;0.1;0.69;4.78
7801001;Miudo de galinha ou frango ;Aves e ovos  ;2;Cozido(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;82.4
7801001;Miudo de galinha ou frango ;Aves e ovos  ;4;Assado(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;82.4
7801001;Miudo de galinha ou frango ;Aves e ovos  ;5;Frito(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;83.58
7801001;Miudo de galinha ou frango ;Aves e ovos  ;8;Molho vermelho;11.4;23.2;0.31;329.2;9.51;165.6;333;276.6;0.42;3.22;65.96
7801001;Miudo de galinha ou frango ;Aves e ovos  ;15;Sopa;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7801101;Moela de galinha ou frango;Aves e ovos  ;2;Cozido(a);17;3;0.07;189;3.19;56;333;179;0.16;4.42;41.1
7801101;Moela de galinha ou frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;17;3;0.07;189;3.19;56;333;179;0.16;4.42;41.1
7801101;Moela de galinha ou frango;Aves e ovos  ;5;Frito(a);17;3;0.07;189;3.19;56;333;179;0.16;4.42;42.28
7801101;Moela de galinha ou frango;Aves e ovos  ;7;Refogado(a);17;3;0.07;189;3.19;56;333;179;0.16;4.42;42.28
7801101;Moela de galinha ou frango;Aves e ovos  ;8;Molho vermelho;16.2;5.6;0.08;156.4;2.76;149.6;333;209.4;0.15;3.58;32.92
7801101;Moela de galinha ou frango;Aves e ovos  ;9;Molho branco;36.48;4.71;0.07;170.89;2.62;65.72;333;173.25;0.13;3.63;34.05
7801101;Moela de galinha ou frango;Aves e ovos  ;13;Ensopado;17;3;0.07;189;3.19;56;333;179;0.16;4.42;42.28
7801101;Moela de galinha ou frango;Aves e ovos  ;15;Sopa;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7801202;Coracao de frango;Aves e ovos  ;2;Cozido(a);19;20;0.11;199;9.03;48;333;132;0.5;7.3;8
7801202;Coracao de frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;19;20;0.11;199;9.03;48;333;132;0.5;7.3;8
7801202;Coracao de frango;Aves e ovos  ;4;Assado(a);19;20;0.11;199;9.03;48;333;132;0.5;7.3;8
7801202;Coracao de frango;Aves e ovos  ;5;Frito(a);19;20;0.11;199;9.03;48;333;132;0.5;7.3;9.18
7801202;Coracao de frango;Aves e ovos  ;13;Ensopado;19;20;0.11;199;9.03;48;333;132;0.5;7.3;8
7801301;Figado de galinha ou frango;Aves e ovos  ;2;Cozido(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;82.4
7801301;Figado de galinha ou frango;Aves e ovos  ;4;Assado(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;82.4
7801301;Figado de galinha ou frango;Aves e ovos  ;5;Frito(a);11;25;0.36;405;11.63;76;333;263;0.5;3.98;83.58
7801407;Canja ;Aves e ovos  ;99;Nao se aplica;5.22;3.26;0.08;18.48;0.24;343.65;0;37.02;0.03;0.15;1.55
7801702;Peru em pedaco nao especificado;Aves e ovos  ;2;Cozido(a);21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;29.9
7801702;Peru em pedaco nao especificado;Aves e ovos  ;4;Assado(a);21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;29.9
7801702;Peru em pedaco nao especificado;Aves e ovos  ;5;Frito(a);21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;31.08
7801702;Peru em pedaco nao especificado;Aves e ovos  ;13;Ensopado;21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;31.08
7801801;Peito de peru;Aves e ovos  ;1;Cru(a);15;28;0.03;216;1.57;56;333;277;0.09;2.08;32.1
7801801;Peito de peru;Aves e ovos  ;2;Cozido(a);15;28;0.03;216;1.57;56;333;277;0.09;2.08;32.1
7801801;Peito de peru;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15;28;0.03;216;1.57;56;333;277;0.09;2.08;32.1
7801801;Peito de peru;Aves e ovos  ;4;Assado(a);15;28;0.03;216;1.57;56;333;277;0.09;2.08;32.1
7801801;Peito de peru;Aves e ovos  ;5;Frito(a);15;28;0.03;216;1.57;56;333;277;0.09;2.08;33.28
7801801;Peito de peru;Aves e ovos  ;6;Empanado(a)/a milanesa;15;28;0.03;216;1.57;56;333;277;0.09;2.08;33.28
7801801;Peito de peru;Aves e ovos  ;99;Nao se aplica;15;28;0.03;216;1.57;56;333;277;0.09;2.08;32.1
7802101;Asa de peru;Aves e ovos  ;2;Cozido(a);24;25;0.02;197;1.46;61;333;266;0.06;2.1;29.9
7802101;Asa de peru;Aves e ovos  ;4;Assado(a);24;25;0.02;197;1.46;61;333;266;0.06;2.1;29.9
7802701;Chester ;Aves e ovos  ;2;Cozido(a);21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;29.9
7802701;Chester ;Aves e ovos  ;4;Assado(a);21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;29.9
7802701;Chester ;Aves e ovos  ;99;Nao se aplica;21.5;22;0.02;172;1.64;68;333;224.5;0.09;2.68;29.9
7802702;Tender;Aves e ovos  ;4;Assado(a);8;22;0.04;281;1.34;1500;0;409;0.15;2.47;19.8
7802801;Nambu ;Aves e ovos  ;2;Cozido(a);17;26;0.02;332;5.91;57;333;256;0.76;3.83;20.1
7802901;Nuggets de frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
7802901;Nuggets de frango;Aves e ovos  ;4;Assado(a);9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
7802901;Nuggets de frango;Aves e ovos  ;5;Frito(a);9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
7802901;Nuggets de frango;Aves e ovos  ;6;Empanado(a)/a milanesa;9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
7802901;Nuggets de frango;Aves e ovos  ;7;Refogado(a);9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
7802902;Steak de frango;Aves e ovos  ;2;Cozido(a);15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7802902;Steak de frango;Aves e ovos  ;3;Grelhado(a)/brasa/churrasco;15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7802902;Steak de frango;Aves e ovos  ;4;Assado(a);15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7802902;Steak de frango;Aves e ovos  ;5;Frito(a);15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7802902;Steak de frango;Aves e ovos  ;6;Empanado(a)/a milanesa;15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7802902;Steak de frango;Aves e ovos  ;99;Nao se aplica;15.67;27.98;0.05;220.8;1.27;77.09;333;251.76;0.06;1.26;27.08
7803001;Codorna;Aves e ovos  ;5;Frito(a);16;22;0.03;242;1.43;43;333;271;0.08;1.37;21.88
7803201;Pe e asa de galinha ou frango;Aves e ovos  ;2;Cozido(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7803201;Pe e asa de galinha ou frango;Aves e ovos  ;4;Assado(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;22.2
7803201;Pe e asa de galinha ou frango;Aves e ovos  ;5;Frito(a);15;19;0.02;151;1.27;82;333;184;0.06;1.82;23.38
7803301;Ovo de galinha;Aves e ovos  ;1;Cru(a);50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
7803301;Ovo de galinha;Aves e ovos  ;2;Cozido(a);50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
7803301;Ovo de galinha;Aves e ovos  ;4;Assado(a);50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
7803301;Ovo de galinha;Aves e ovos  ;5;Frito(a);54.35;10.87;0.03;186.96;1.3;134.78;205;136.96;0.01;1.14;36.28
7803301;Ovo de galinha;Aves e ovos  ;7;Refogado(a);50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
7803301;Ovo de galinha;Aves e ovos  ;8;Molho vermelho;50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
7803301;Ovo de galinha;Aves e ovos  ;10;Ao alho e oleo;54.35;10.87;0.03;186.96;1.3;134.78;205;136.96;0.01;1.14;36.28
7803301;Ovo de galinha;Aves e ovos  ;11;Com manteiga/oleo;55.88;11;0.03;188.49;1.3;171.5;205;138.49;0.01;1.15;33.54
7803301;Ovo de galinha;Aves e ovos  ;12;Ao vinagrete;50;10;0.03;172;1.19;124;0;126;0.01;1.05;30.8
