Codigo_do_alimento;Descricao_do_alimento;Tipo;Codigo_da_preparacao;Descricao_da_preparacao; Energia_(kcal) ;Proteina_(g); Lipidios_totais_(g) ; Carboidrato_(g) ; Fibra_alimentar_total_(g) 
8206402;Cafe soluvel capuccino ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;27,71;0,26;0,84;5,17;0,13
8207401;Refrigerante de guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;    ;0,00;    ;    ;    
8207402;Guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;    ;0,00;    ;    ;    
8207601;Refrigerante de limao diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;    ;0,10;    ;    ;    
8207705;Fanta uva light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;    ;0,10;    ;    ;    
8208104;Mate light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2,80;0,25;    ;2,31;1,86
8209002;agua tônica light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;40,02;0,05;0,02;10,14;    
8209102;Paraguai refrigerante light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2,00;0,11;0,03;0,29;    
8211002;Q0suco light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;15,28;0,00;    ;3,91;    
8211003;Q0refresko light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;15,28;0,00;    ;3,91;    
8211102;Q0suco diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;15,28;0,00;    ;3,91;    
8212401;Cafe capuccino soluvel light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;12,77;0,14;1,01;0,91;0,05
8212501;Cafe capuccino soluvel diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;12,77;0,14;1,01;0,91;0,05
8212902;agua tônica diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;40,02;0,05;0,02;10,14;    
8212906;Refrigerante de quinino dietetico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;40,02;0,05;0,02;10,14;    
8213003;Cha mate organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2,80;0,25;    ;2,31;1,86
8213004;Chimarrao organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2,80;0,25;    ;2,31;1,86
8213601;Suco de clorofila;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1,87;0,24;0,02;0,31;0,20
8273902;Cafe com farinha;Bebidas nao alcoolicas e infusões;99;Nao se aplica;181,00;0,86;0,16;44,19;3,44
8300101;Cerveja (com ou sem alcool);Bebidas alcoolicas;99;Nao se aplica;43,19;0,46;    ;3,57;    
8300201;Chopp;Bebidas alcoolicas;99;Nao se aplica;43,19;0,46;    ;3,57;    
8300301;Aguardente;Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8300302;Cachaca;Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8300501;Batida de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;187,38;0,54;3,69;22,14;0,32
8300701;Rum;Bebidas alcoolicas;99;Nao se aplica;230,18;0,00;    ;    ;    
8300801;Vodka;Bebidas alcoolicas;99;Nao se aplica;217,15;0,00;    ;    ;    
8301001;Uisque;Bebidas alcoolicas;99;Nao se aplica;230,18;0,00;    ;    ;    
8301002;Whisky;Bebidas alcoolicas;99;Nao se aplica;230,18;0,00;    ;    ;    
8301201;Champanhe;Bebidas alcoolicas;99;Nao se aplica;82,00;0,07;    ;2,60;    
8301202;Sidra champanhe;Bebidas alcoolicas;99;Nao se aplica;82,00;0,07;    ;2,60;    
8301501;Martini;Bebidas alcoolicas;99;Nao se aplica;194,44;0,01;    ;0,53;    
8301601;Conhaque;Bebidas alcoolicas;99;Nao se aplica;231,00;0,00;    ;    ;    
8301701;Drink dreher;Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8301901;Licor de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;282,65;0,00;    ;33,64;    
8302409;Cajuina;Bebidas alcoolicas;99;Nao se aplica;45,00;0,80;    ;11,50;1,50
8302415;Vinho;Bebidas alcoolicas;99;Nao se aplica;84,50;0,07;    ;2,60;    
8302416;Catuaba;Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8302901;Coquetel de frutas;Bebidas alcoolicas;99;Nao se aplica;187,38;0,54;3,69;22,14;0,32
8303101;Caipirinha;Bebidas alcoolicas;99;Nao se aplica;143,90;0,10;0,10;37,90;0,10
8303501;Bebida alcoolica ;Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8303615;Vinho organico;Bebidas alcoolicas;99;Nao se aplica;84,50;0,07;    ;2,60;    
8304301;Cerveja (com ou sem alcool) light;Bebidas alcoolicas;99;Nao se aplica;29,00;0,24;    ;1,64;    
8304502;Caxiri (aguardente de mandioca);Bebidas alcoolicas;99;Nao se aplica;216,00;0,00;    ;    ;    
8400101;Azeite de oliva;oleos e gorduras;99;Nao se aplica;887,81;0,00;100,43;    ;    
8400301;oleo de soja;oleos e gorduras;99;Nao se aplica;879,73;0,00;99,52;    ;    
8401801;Banha suina;oleos e gorduras;99;Nao se aplica;902,00;0,00;100,00;    ;    
8403001;Banha bovina;oleos e gorduras;99;Nao se aplica;680,00;10,65;70,33;    ;    
8403201;oleo nao especificado;oleos e gorduras;99;Nao se aplica;879,73;0,00;99,52;    ;    
8403501;oleo de dende;oleos e gorduras;99;Nao se aplica;857,84;0,00;99,52;    ;    
8500201;Salgadinho;Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500202;Pastel (queijo. carne. palmito. etc.);Miscelaneas;99;Nao se aplica;319,81;10,38;15,68;33,51;1,45
8500203;Croquete ;Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500205;Coxinha ;Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500206;Empada (queijo. carne. camarao. etc.);Miscelaneas;99;Nao se aplica;153,96;7,89;7,91;12,47;1,03
8500207;Rissole  (queijo. carne. camarao. etc.);Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500209;Acaraje;Miscelaneas;99;Nao se aplica;289,00;8,30;19,90;19,10;9,40
8500210;Torresmo ;Miscelaneas;99;Nao se aplica;544,00;61,30;31,30;    ;    
8500211;Quibe ;Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500212;Abara (Bahia);Miscelaneas;99;Nao se aplica;289,00;8,30;19,90;19,10;9,40
8500213;Pacoca de carne de sol;Miscelaneas;99;Nao se aplica;354,00;13,44;13,43;43,95;3,20
8500215;Angu frito;Miscelaneas;99;Nao se aplica;74,60;1,45;1,78;13,00;0,26
8500217;Angu de milho ;Miscelaneas;99;Nao se aplica;60,58;1,44;0,20;13,00;0,26
8500218;Polenta ;Miscelaneas;99;Nao se aplica;74,60;1,45;1,78;13,00;0,26
8500222;Esfirra ;Miscelaneas;99;Nao se aplica;359,42;9,76;18,88;37,51;1,46
8500223;Esfirra de carne ;Miscelaneas;99;Nao se aplica;346,45;11,90;21,38;26,20;1,08
8500224;Esfirra de queijo ;Miscelaneas;99;Nao se aplica;359,42;9,76;18,88;37,51;1,46
8500225;Esfirra de ricota ;Miscelaneas;99;Nao se aplica;320,39;7,54;15,25;38,09;1,46
8500226;Esfirra de frango ;Miscelaneas;99;Nao se aplica;222,39;9,47;12,71;17,32;0,78
8500227;Enroladinho ;Miscelaneas;99;Nao se aplica;274,60;13,41;16,88;16,54;0,88
8500228;Bolinho de aipim;Miscelaneas;99;Nao se aplica;212,64;6,28;13,11;18,51;2,72
8500232;Bolinho de bacalhau;Miscelaneas;99;Nao se aplica;214,01;16,70;12,75;7,69;0,83
8500302;Cachorro0quente ;Miscelaneas;99;Nao se aplica;272,47;8,73;15,22;24,80;1,09
8500303;Hamburguer (sanduiche);Miscelaneas;99;Nao se aplica;267,16;13,08;9,22;32,36;1,68
8500304;Cheeseburger ;Miscelaneas;99;Nao se aplica;279,85;14,15;11,81;28,74;1,49
8500305;Eggsburger ;Miscelaneas;99;Nao se aplica;269,44;13,28;16,10;17,42;0,64
8500307;Bauru ;Miscelaneas;99;Nao se aplica;229,47;13,67;13,00;13,97;0,78
8500308;Americano;Miscelaneas;99;Nao se aplica;236,68;10,05;14,22;16,85;1,00
8500313;Misto0quente ou frio ;Miscelaneas;99;Nao se aplica;265,42;16,29;13,78;18,30;0,85
8500315;Sanduiche de queijo prato;Miscelaneas;99;Nao se aplica;329,29;12,22;17,24;31,09;1,45
8500316;Sanduiche de salame;Miscelaneas;99;Nao se aplica;282,99;8,97;13,74;30,27;1,40
8500317;Sanduiche de presunto;Miscelaneas;99;Nao se aplica;230,33;10,97;12,15;18,73;1,11
8500318;Sanduiche de queijo prato com presunto;Miscelaneas;99;Nao se aplica;265,42;16,29;13,78;18,30;0,85
8500319;Sanduiche de mortadela;Miscelaneas;99;Nao se aplica;315,97;8,60;16,56;32,81;1,45
8500320;Sanduiche de queijo minas;Miscelaneas;99;Nao se aplica;329,29;12,22;17,24;31,09;1,45
8500321;Cheese egg;Miscelaneas;99;Nao se aplica;279,85;14,15;11,81;28,74;1,49
8500322;Cheese tudo;Miscelaneas;99;Nao se aplica;279,85;14,15;11,81;28,74;1,49
8500323;Sanduiche natural;Miscelaneas;99;Nao se aplica;245,58;11,21;10,84;25,58;1,47
8500401;Suco ;Miscelaneas;99;Nao se aplica;41,83;0,59;0,14;9,81;0,31
8500402;Suco de abacaxi ;Miscelaneas;99;Nao se aplica;53,21;0,36;0,12;12,92;0,20
8500403;Suco de acerola ;Miscelaneas;99;Nao se aplica;23,06;0,40;0,30;4,81;0,30
8500404;Suco de beterraba ;Miscelaneas;99;Nao se aplica;30,77;0,81;0,12;7,11;0,76
8500405;Suco de cupuacu ;Miscelaneas;99;Nao se aplica;24,50;0,60;0,50;5,20;1,55
8500406;Suco de goiaba ;Miscelaneas;99;Nao se aplica;62,28;0,37;0,14;15,62;0,79
8500407;Suco de laranja ;Miscelaneas;99;Nao se aplica;41,83;0,59;0,14;9,81;0,31
8500408;Suco de laranja com banana ;Miscelaneas;99;Nao se aplica;56,80;0,76;0,20;13,84;0,93
8500409;Suco de laranja e beterraba ;Miscelaneas;99;Nao se aplica;30,77;0,81;0,12;7,11;0,76
8500410;Suco de laranja e cenoura ;Miscelaneas;99;Nao se aplica;30,77;0,81;0,12;7,11;0,76
8500411;Suco de laranja cenoura e beterraba;Miscelaneas;99;Nao se aplica;30,77;0,81;0,12;7,11;0,76
8500412;Suco de mamao ;Miscelaneas;99;Nao se aplica;57,13;0,17;0,15;14,54;0,60
8500413;Suco de manga ;Miscelaneas;99;Nao se aplica;50,86;0,11;0,06;13,08;0,30
8500414;Suco de maracuja ;Miscelaneas;99;Nao se aplica;60,14;0,67;0,18;14,48;0,20
8500415;Suco de melao ;Miscelaneas;99;Nao se aplica;31,79;0,65;0,16;8,00;0,42
8500416;Suco de morango ;Miscelaneas;99;Nao se aplica;59,21;0,57;0,10;14,51;0,23
8500417;Suco de pessego ;Miscelaneas;99;Nao se aplica;53,99;0,27;0,02;13,92;0,60
8500418;Suco de pessego em calda ;Miscelaneas;99;Nao se aplica;53,99;0,27;0,02;13,92;0,60
8500501;Vitamina ;Miscelaneas;99;Nao se aplica;92,78;2,47;2,31;16,39;0,62
8500503;Vitamina de banana ;Miscelaneas;99;Nao se aplica;92,78;2,47;2,31;16,39;0,62
8500504;Vitamina de banana com aveia ;Miscelaneas;99;Nao se aplica;108,46;3,06;2,54;19,20;1,15
8500505;Vitamina de mamao ;Miscelaneas;99;Nao se aplica;80,59;2,42;2,34;12,95;0,38
8500506;Vitamina de abacate ;Miscelaneas;99;Nao se aplica;100,19;2,74;4,64;12,80;1,34
8500507;Vitamina de morango ;Miscelaneas;99;Nao se aplica;74,61;1,96;1,83;13,27;0,80
8500508;Vitamina mista;Miscelaneas;99;Nao se aplica;83,16;1,81;1,65;16,20;0,77
8500509;Vitamina de maca;Miscelaneas;99;Nao se aplica;82,99;2,28;2,26;13,98;0,31
8500601;Refresco ;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500602;Refresco de caju ;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500603;Refresco de groselha ;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500604;Refresco de laranja ;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500605;Refresco de maracuja ;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500606;Refresco de limao;Miscelaneas;99;Nao se aplica;46,81;0,00;    ;11,92;0,20
8500801;Salada ou verdura cozida. exceto de fruta;Miscelaneas;99;Nao se aplica;26,00;2,11;0,36;4,91;2,80
8500802;Salada de maionese ;Miscelaneas;99;Nao se aplica;209,79;2,71;16,83;12,65;1,38
8500903;Pizza ;Miscelaneas;99;Nao se aplica;281,20;14,60;11,35;29,82;1,74
8500904;Lasanha pronta light ;Miscelaneas;99;Nao se aplica;158,63;10,78;7,31;12,34;1,11
8500905;Nhoque ;Miscelaneas;99;Nao se aplica;190,54;9,31;13,18;8,49;0,26
8500906;Caneloni;Miscelaneas;99;Nao se aplica;120,86;5,94;6,80;9,22;1,01
8500907;Capeleti ;Miscelaneas;99;Nao se aplica;95,24;5,53;2,59;12,60;1,20
8500909;Ravioli ;Miscelaneas;99;Nao se aplica;95,24;5,53;2,59;12,60;1,20
8500910;Calzone ;Miscelaneas;99;Nao se aplica;245,75;12,83;9,85;25,80;1,18
8500913;Panqueca;Miscelaneas;99;Nao se aplica;203,18;13,96;12,46;8,27;0,66
8500914;Pizza calabreza;Miscelaneas;99;Nao se aplica;284,72;13,74;12,21;29,51;1,75
8500915;Pizza mucarela;Miscelaneas;99;Nao se aplica;281,20;14,60;11,35;29,82;1,74
8500916;Pizza presunto;Miscelaneas;99;Nao se aplica;284,72;13,74;12,21;29,51;1,75
8500917;Pizza portuguesa;Miscelaneas;99;Nao se aplica;247,49;11,75;12,23;22,40;1,56
8500919;Macarronada;Miscelaneas;99;Nao se aplica;120,59;6,22;2,79;17,42;1,25
8501004;Galeto ;Miscelaneas;99;Nao se aplica;261,66;27,30;16,16;    ;    
8501104;Costela;Miscelaneas;99;Nao se aplica;365,00;22,60;29,79;    ;    
8501202;Pipoca doce ou salgada ;Miscelaneas;99;Nao se aplica;468,15;6,59;23,28;62,51;6,02
8501302;Cafe ;Miscelaneas;99;Nao se aplica;1,00;0,12;0,02;0,47;0,47
8501303;Cafe com leite ;Miscelaneas;99;Nao se aplica;31,44;1,72;1,69;2,57;0,24
8501304;Cafe tipo expresso;Miscelaneas;99;Nao se aplica;2,45;0,12;0,01;0,77;0,21
8501305;Cafe tipo capuccino;Miscelaneas;99;Nao se aplica;27,71;0,26;0,84;5,17;0,13
8501402;Milho cozido ;Miscelaneas;99;Nao se aplica;160,14;3,32;7,18;25,11;4,25
8501502;Batata palito;Miscelaneas;99;Nao se aplica;263,50;2,87;13,64;33,60;3,44
8501503;Batata palha;Miscelaneas;99;Nao se aplica;545,70;5,24;35,24;54,52;4,53
8501902;Mungunza ;Miscelaneas;99;Nao se aplica;146,00;4,00;3,90;24,40;2,40
8501903;Canjica ;Miscelaneas;99;Nao se aplica;146,00;4,00;3,90;24,40;2,40
8501904;Curau;Miscelaneas;99;Nao se aplica;78,24;2,42;3,06;10,46;0,17
8502201;Farofa ;Miscelaneas;99;Nao se aplica;406,00;2,10;9,10;80,30;7,80
8502301;Mingau (fuba.  aveia. farinha. etc.) ;Miscelaneas;99;Nao se aplica;78,24;2,42;3,06;10,46;0,17
8502401;Tacaca ;Miscelaneas;99;Nao se aplica;16,00;2,00;0,60;0,40;    
8502501;Bolinho de coco ;Miscelaneas;99;Nao se aplica;297,32;6,71;5,80;54,89;0,85
8502701;Risoto;Miscelaneas;99;Nao se aplica;113,02;6,66;1,99;17,16;1,10
8502801;Vatapa ;Miscelaneas;99;Nao se aplica;226,07;13,77;15,61;9,28;1,32
8502901;Farofa pronta ;Miscelaneas;99;Nao se aplica;406,00;2,10;9,10;80,30;7,80
8503202;Caldo de carne ;Miscelaneas;99;Nao se aplica;7,02;1,36;    ;0,45;    
8503203;Caldo0de0feijao ;Miscelaneas;99;Nao se aplica;75,50;4,78;1,77;10,33;2,20
8503204;Caldo de mocoto ;Miscelaneas;99;Nao se aplica;7,02;1,36;    ;0,45;    
8503501;Baiao de dois;Miscelaneas;99;Nao se aplica;136,00;6,20;3,20;20,40;5,10
8503801;Churrasco;Miscelaneas;99;Nao se aplica;204,00;30,67;9,00;    ;    
8504201;Sushi;Miscelaneas;99;Nao se aplica;146,78;5,56;0,45;29,19;0,91
8504401;Salada de frutas ;Miscelaneas;99;Nao se aplica;51,24;0,62;0,14;13,31;1,68
8504501;Sopa (legumes. carne. etc.);Miscelaneas;99;Nao se aplica;28,78;1,63;0,78;3,81;0,64
8504801;Salpicao ;Miscelaneas;99;Nao se aplica;202,85;14,26;14,41;3,93;0,55
8505201;Charuto de repolho;Miscelaneas;99;Nao se aplica;84,91;9,63;1,30;8,75;1,20
8505401;Arroz à grega ;Miscelaneas;99;Nao se aplica;92,01;2,17;1,69;17,47;1,00
8505501;Arrumadinho;Miscelaneas;99;Nao se aplica;198,86;9,33;8,47;21,73;3,47
8505601;Bobo de camarao ;Miscelaneas;99;Nao se aplica;72,10;2,63;4,42;5,48;0,15
8505701;Caruru (quiabo. amendoim. castanha de caju. camarao seco. etc.);Miscelaneas;99;Nao se aplica;215,87;6,07;20,07;4,07;1,41
8505801;Cuscuz paulista ;Miscelaneas;99;Nao se aplica;142,00;2,60;4,60;22,50;2,40
8505901;Empadao (queijo. frango. camarao. palmito. etc.);Miscelaneas;99;Nao se aplica;153,96;7,89;7,91;12,47;1,03
8506001;Farofa de banana;Miscelaneas;99;Nao se aplica;309,55;1,66;11,17;52,89;5,35
8506101;Feijao0tropeiro ;Miscelaneas;99;Nao se aplica;198,86;9,33;8,47;21,73;3,47
8506201;Galinha com arroz ;Miscelaneas;99;Nao se aplica;143,50;4,47;3,07;23,93;0,65
8506301;Galinhada ;Miscelaneas;99;Nao se aplica;143,50;4,47;3,07;23,93;0,65
8506401;Moqueca baiana ;Miscelaneas;99;Nao se aplica;130,13;13,62;7,54;1,66;0,17
8506501;Omelete ;Miscelaneas;99;Nao se aplica;241,62;11,04;21,26;0,98;    
8506601;Pirao ;Miscelaneas;99;Nao se aplica;119,65;8,05;5,76;8,90;0,75
8506701;Quibebe ;Miscelaneas;99;Nao se aplica;36,39;0,72;1,92;4,90;1,10
8506801;Quiche;Miscelaneas;99;Nao se aplica;282,73;10,34;20,44;13,85;0,56
8506901;Sufle ;Miscelaneas;99;Nao se aplica;126,10;5,11;9,17;6,40;1,10
8507001;Tutu ;Miscelaneas;99;Nao se aplica;123,76;5,41;1,64;22,34;4,04
8507101;Moqueca capixaba ;Miscelaneas;99;Nao se aplica;100,52;14,34;3,66;1,75;0,18
8507201;Manicoba ;Miscelaneas;99;Nao se aplica;181,85;15,09;12,16;2,92;1,31
8507301;Caldo verde ;Miscelaneas;99;Nao se aplica;94,92;3,53;2,90;14,19;2,14
8507401;Arroz de cuxa;Miscelaneas;99;Nao se aplica;102,74;2,38;0,95;20,92;1,92
8507501;Angu à baiana;Miscelaneas;99;Nao se aplica;125,34;9,01;5,75;8,87;0,31
8507601;Chocolate;Miscelaneas;99;Nao se aplica;535,00;7,65;29,66;59,40;3,40
8507701;Gemada ;Miscelaneas;99;Nao se aplica;134,79;3,80;7,47;13,52;    
8507801;Acai com granola;Miscelaneas;99;Nao se aplica;110,00;0,70;3,70;21,50;1,70
8507901;Suco organico ;Miscelaneas;99;Nao se aplica;41,83;0,59;0,14;9,81;0,31
8507902;Suco de abacaxi organico ;Miscelaneas;99;Nao se aplica;53,21;0,36;0,12;12,92;0,20
8507903;Suco de acerola organico ;Miscelaneas;99;Nao se aplica;23,06;0,40;0,30;4,81;0,30
8507906;Suco de goiaba organico ;Miscelaneas;99;Nao se aplica;62,28;0,37;0,14;15,62;0,79
8507907;Suco de laranja organico ;Miscelaneas;99;Nao se aplica;41,83;0,59;0,14;9,81;0,31
8507911;Suco de laranja cenoura e beterraba organico ;Miscelaneas;99;Nao se aplica;30,77;0,81;0,12;7,11;0,76
8507913;Suco de manga organico ;Miscelaneas;99;Nao se aplica;50,86;0,11;0,06;13,08;0,30
8507914;Suco de maracuja organico ;Miscelaneas;99;Nao se aplica;60,14;0,67;0,18;14,48;0,20
8507916;Suco de morango organico ;Miscelaneas;99;Nao se aplica;59,21;0,57;0,10;14,51;0,23
8507917;Suco de pessego organico ;Miscelaneas;99;Nao se aplica;53,99;0,27;0,02;13,92;0,60
8507918;Suco de pessego em calda organico ;Miscelaneas;99;Nao se aplica;53,99;0,27;0,02;13,92;0,60
8508003;Pizza pronta light ;Miscelaneas;99;Nao se aplica;255,57;14,60;8,45;29,82;1,74
8508004;Lasanha pronta light ;Miscelaneas;99;Nao se aplica;144,33;10,93;5,67;12,34;1,11
8508012;Macarrao pronto light ;Miscelaneas;2;Cozido(a);189,86;5,65;7,18;25,54;1,16
8508017;Pizza portuguesa light;Miscelaneas;99;Nao se aplica;229,62;11,75;10,21;22,40;1,56
8508101;Farofa pronta light em pacote;Miscelaneas;99;Nao se aplica;406,00;2,10;9,10;80,30;7,80
8508301;Vaca atolada;Miscelaneas;99;Nao se aplica;245,00;11,60;15,05;15,05;0,80
8508401;Salada ou verdura crua. exceto de fruta;Miscelaneas;99;Nao se aplica;18,00;0,88;0,20;3,92;1,20
8508403;Outros legumes cozidos;Miscelaneas;99;Nao se aplica;60,50;1,24;0,14;14,12;2,53
8509801;Cafe da manha;Miscelaneas;99;Nao se aplica;31,44;1,72;1,69;2,57;0,24
8570101;Prato de comida brasileira;Miscelaneas;99;Nao se aplica;148,37;6,74;3,86;21,34;2,31
8570102;Prato de comida do nordeste;Miscelaneas;99;Nao se aplica;129,21;6,49;2,66;19,48;2,33
8570103;Prato de comida do norte;Miscelaneas;99;Nao se aplica;157,10;6,53;3,36;24,99;2,94
8570104;Prato de comida do sudeste;Miscelaneas;99;Nao se aplica;131,09;8,62;5,30;12,00;1,86
8570105;Prato de comida do sul;Miscelaneas;99;Nao se aplica;148,37;6,74;3,86;21,34;2,31
8570106;Prato de comida do centro0oeste;Miscelaneas;99;Nao se aplica;105,93;5,68;2,91;14,27;2,22
8570107;Arroz com feijao;Miscelaneas;99;Nao se aplica;116,51;4,17;1,50;21,42;2,66
8570328;Pao com manteiga;Miscelaneas;99;Nao se aplica;369,50;6,81;16,10;48,84;1,92
8570329;Pao com margarina;Miscelaneas;99;Nao se aplica;369,83;6,82;16,00;48,98;1,92
8570330;Pao com ovo;Miscelaneas;99;Nao se aplica;261,30;10,84;10,38;29,91;1,15
8571110;Carne com batata. inhame. batata0baroa ou aipim ;Miscelaneas;99;Nao se aplica;188,20;12,97;10,50;10,01;1,03
8571111;Carne com legumes (exceto batata. inhame e aipim);Miscelaneas;99;Nao se aplica;150,52;12,47;9,95;2,45;0,55
8571112;Frango com batata. inhame batata0baroa ou aipim;Miscelaneas;99;Nao se aplica;153,70;16,31;5,04;10,01;1,03
8571113;Frango com legumes (exceto batata. inhame e aipim);Miscelaneas;99;Nao se aplica;116,02;15,82;4,50;2,45;0,55
8578404;Abobora com quiabo;Miscelaneas;99;Nao se aplica;21,00;1,30;0,14;4,71;1,80
8579002;Arroz carreteiro;Miscelaneas;99;Nao se aplica;154,00;10,80;7,10;11,60;1,50
8579003;Maria izabel;Miscelaneas;99;Nao se aplica;154,00;10,80;7,10;11,60;1,50
8579004;Arroz de leite;Miscelaneas;99;Nao se aplica;142,42;2,98;4,17;22,62;0,30
8579005;Arroz com mandioca;Miscelaneas;99;Nao se aplica;130,31;1,55;0,75;28,94;1,57
